gene_id,region,sequence_length,mfe,mfe_per_nucleotide
ENSCGRT00001025937,5'UTR,19,-8.653287398398962,-0.4554361788631033
ENSCGRT00001025924,5'UTR,19,-6.8036135493490075,-0.35808492364994776
ENSCGRT00001025915,5'UTR,19,-8.142209794692693,-0.4285373576154049
ENSCGRT00001025907,5'UTR,19,-6.552493044452898,-0.34486805497120515
ENSCGRT00001025895,5'UTR,19,-6.953942118268667,-0.36599695359308776
ENSCGRT00001025893,5'UTR,19,-6.466563712152908,-0.3403454585343636
ENSCGRT00001025888,5'UTR,19,-8.854500224380242,-0.4660263275989601
ENSCGRT00001025877,5'UTR,19,-8.03876307185345,-0.42309279325544474
ENSCGRT00001026580,5'UTR,19,-7.986190969040792,-0.42032584047583116
ENSCGRT00001026602,5'UTR,19,-8.663140828837042,-0.45595478046510746
ENSCGRT00001027584,5'UTR,19,-6.9824797413171,-0.36749893375353154
ENSCGRT00001027582,5'UTR,19,-8.042934763548894,-0.4233123559762576
ENSCGRT00001027573,5'UTR,19,-6.750878901956266,-0.3553094158924351
ENSCGRT00001027570,5'UTR,19,-8.07676333817106,-0.4250928072721611
ENSCGRT00001027521,5'UTR,19,-6.99026902301011,-0.3679088959479005
ENSCGRT00001027492,5'UTR,19,-8.080287876500112,-0.4252783092894796
ENSCGRT00001027489,5'UTR,19,-9.012581742640126,-0.47434640750737506
ENSCGRT00001027482,5'UTR,19,-8.960312088785466,-0.4715953730939719
ENSCGRT00001027444,5'UTR,19,-8.981060276705676,-0.4726873829845093
ENSCGRT00001027427,5'UTR,19,-6.429509691188331,-0.338395246904649
ENSCGRT00001027420,5'UTR,19,-7.255440142603673,-0.3818652706633512
ENSCGRT00001027411,5'UTR,19,-7.900898436290756,-0.41583675980477663
ENSCGRT00001027383,5'UTR,19,-8.833529227646194,-0.46492259092874705
ENSCGRT00001027349,5'UTR,19,-6.095534766434346,-0.3208176192860182
ENSCGRT00001027343,5'UTR,19,-8.617159491888442,-0.45353471009939167
ENSCGRT00001027331,5'UTR,19,-8.584232911452709,-0.45180173218172154
ENSCGRT00001027318,5'UTR,19,-8.72121343758801,-0.45901123355726375
ENSCGRT00001027291,5'UTR,19,-6.709853468421337,-0.35315018254849145
ENSCGRT00001027290,5'UTR,19,-7.478435586879057,-0.3936018729936346
ENSCGRT00001027280,5'UTR,19,-7.797489818613544,-0.4103942009796602
ENSCGRT00001027614,5'UTR,19,-6.202591189618386,-0.32645216787465187
ENSCGRT00001027266,5'UTR,19,-6.412144945373204,-0.33748131291437916
ENSCGRT00001027624,5'UTR,19,-7.903471153497549,-0.4159721659735552
ENSCGRT00001027638,5'UTR,19,-8.359175835882079,-0.43995662294116206
ENSCGRT00001027906,5'UTR,19,-7.258120776827864,-0.38200635667515076
ENSCGRT00001027844,5'UTR,19,-8.461519422570145,-0.44534312750369187
ENSCGRT00001027830,5'UTR,19,-6.270091513341304,-0.3300048164916476
ENSCGRT00001027811,5'UTR,19,-6.289994778093181,-0.3310523567417464
ENSCGRT00001027793,5'UTR,19,-8.246480869939093,-0.4340253089441628
ENSCGRT00001027788,5'UTR,19,-6.538371409918598,-0.3441248110483473
ENSCGRT00001027780,5'UTR,19,-7.142817638573399,-0.3759377704512315
ENSCGRT00001027767,5'UTR,19,-8.49711059274167,-0.44721634698640367
ENSCGRT00001027742,5'UTR,19,-8.728048807526298,-0.4593709898698051
ENSCGRT00001027718,5'UTR,19,-7.108124534741465,-0.37411181761797185
ENSCGRT00001027715,5'UTR,19,-8.539637104429836,-0.4494545844436756
ENSCGRT00001027710,5'UTR,19,-6.61750469731862,-0.34828972091150634
ENSCGRT00001027687,5'UTR,19,-8.216650894023307,-0.432455310211753
ENSCGRT00001027685,5'UTR,19,-8.262130140639718,-0.43484895477051144
ENSCGRT00001027681,5'UTR,19,-8.888467924060578,-0.4678141012663462
ENSCGRT00001027656,5'UTR,19,-6.2658213170020485,-0.32978006931589726
ENSCGRT00001027650,5'UTR,19,-8.29572678689775,-0.43661719931040793
ENSCGRT00001027645,5'UTR,19,-8.157987852359755,-0.429367781703145
ENSCGRT00001027640,5'UTR,19,-8.628475093490678,-0.45413026807845674
ENSCGRT00001027630,5'UTR,19,-8.276029283551274,-0.4355804886079618
ENSCGRT00001026598,5'UTR,19,-6.4770052910246125,-0.3408950153170849
ENSCGRT00001027187,5'UTR,19,-8.447626544014614,-0.44461192336919025
ENSCGRT00001026905,5'UTR,19,-7.882753550275217,-0.41488176580395875
ENSCGRT00001026899,5'UTR,19,-8.842471452956186,-0.46539323436611507
ENSCGRT00001026893,5'UTR,19,-7.995377556876638,-0.4208093450987704
ENSCGRT00001026891,5'UTR,19,-8.969917640720686,-0.4721009284589835
ENSCGRT00001026850,5'UTR,19,-8.685880367000435,-0.45715159826318075
ENSCGRT00001026844,5'UTR,19,-8.443869977760814,-0.4444142093558323
ENSCGRT00001026802,5'UTR,19,-8.747417768922768,-0.460390408890672
ENSCGRT00001026794,5'UTR,19,-8.56150161224693,-0.45060534801299634
ENSCGRT00001026744,5'UTR,19,-7.474184253844014,-0.3933781186233692
ENSCGRT00001026737,5'UTR,19,-7.864975401305089,-0.41394607375289943
ENSCGRT00001026731,5'UTR,19,-8.367483570516578,-0.44039387213245146
ENSCGRT00001026709,5'UTR,19,-8.516838664904945,-0.44825466657394447
ENSCGRT00001026700,5'UTR,19,-8.71991976922482,-0.45894314574867473
ENSCGRT00001026692,5'UTR,19,-7.84452574551597,-0.41286977607978786
ENSCGRT00001026683,5'UTR,19,-7.650558718044759,-0.40266098516025045
ENSCGRT00001026664,5'UTR,19,-6.552635599151364,-0.3448755578500718
ENSCGRT00001026660,5'UTR,19,-8.837917604950492,-0.4651535581552891
ENSCGRT00001026646,5'UTR,19,-8.128061599082546,-0.42779271574118666
ENSCGRT00001026627,5'UTR,19,-6.2991465946582235,-0.33153403129780123
ENSCGRT00001026922,5'UTR,19,-6.473318106636626,-0.34070095298087505
ENSCGRT00001027254,5'UTR,19,-6.43313561732439,-0.3385860851223363
ENSCGRT00001026927,5'UTR,19,-8.92739109887176,-0.4698626894143032
ENSCGRT00001026959,5'UTR,19,-7.601255918950714,-0.40006610099740597
ENSCGRT00001027162,5'UTR,19,-8.680807432831674,-0.45688460172798284
ENSCGRT00001027157,5'UTR,19,-7.393522128870804,-0.3891327436247791
ENSCGRT00001027137,5'UTR,19,-8.326661010040693,-0.43824531631793123
ENSCGRT00001027135,5'UTR,19,-6.622213111615342,-0.34853753219028116
ENSCGRT00001027131,5'UTR,19,-6.772573872210329,-0.3564512564321226
ENSCGRT00001027122,5'UTR,19,-7.072695339784546,-0.37224712314655506
ENSCGRT00001027112,5'UTR,19,-6.667929417864603,-0.3509436535718212
ENSCGRT00001027096,5'UTR,19,-7.929907924177747,-0.4173635749567235
ENSCGRT00001027095,5'UTR,19,-9.054902336803009,-0.47657380720015835
ENSCGRT00001027092,5'UTR,19,-6.139297774052017,-0.32312093547642196
ENSCGRT00001027080,5'UTR,19,-7.744119122776734,-0.4075852169882492
ENSCGRT00001027070,5'UTR,19,-9.072567016836388,-0.47750352720191513
ENSCGRT00001027061,5'UTR,19,-6.698451638129601,-0.3525500862173474
ENSCGRT00001027034,5'UTR,19,-8.701637161254341,-0.4579809032239127
ENSCGRT00001027033,5'UTR,19,-7.4330980614099955,-0.39121568744263135
ENSCGRT00001027030,5'UTR,19,-6.120589494836225,-0.32213628920190657
ENSCGRT00001027029,5'UTR,19,-6.724938895184947,-0.35394415237815513
ENSCGRT00001027025,5'UTR,19,-6.221048572828634,-0.3274236090962439
ENSCGRT00001027022,5'UTR,19,-8.762891748565018,-0.46120482887184305
ENSCGRT00001026975,5'UTR,19,-8.099708129260629,-0.42630042785582256
ENSCGRT00001025734,5'UTR,19,-7.064130533727168,-0.37179634388037724
ENSCGRT00001024437,5'UTR,19,-8.316964620020814,-0.43773498000109545
ENSCGRT00001024427,5'UTR,19,-8.679846639815313,-0.45683403367449016
ENSCGRT00001024413,5'UTR,19,-8.859511254041223,-0.46629006600216966
ENSCGRT00001024409,5'UTR,19,-6.255201129229566,-0.329221112064714
ENSCGRT00001024396,5'UTR,19,-6.400486609576937,-0.336867716293523
ENSCGRT00001024374,5'UTR,19,-6.409342712905985,-0.3373338269950518
ENSCGRT00001024300,5'UTR,19,-8.907867117530333,-0.4688351114489649
ENSCGRT00001024297,5'UTR,19,-7.748124254933382,-0.4077960134175464
ENSCGRT00001024277,5'UTR,19,-8.848538401487861,-0.4657125474467295
ENSCGRT00001024266,5'UTR,19,-6.130032886479318,-0.32263330981470095
ENSCGRT00001024264,5'UTR,19,-6.199651923354867,-0.32629746965025613
ENSCGRT00001024246,5'UTR,19,-7.252761966512107,-0.381724314026953
ENSCGRT00001024210,5'UTR,19,-6.846896662909251,-0.36036298225838165
ENSCGRT00001024204,5'UTR,19,-7.139800588857564,-0.3757789783609244
ENSCGRT00001024195,5'UTR,19,-7.377054878625558,-0.38826604624345046
ENSCGRT00001024186,5'UTR,19,-6.788576939147665,-0.357293523113035
ENSCGRT00001024157,5'UTR,19,-6.169788450643153,-0.32472570792858696
ENSCGRT00001024156,5'UTR,19,-6.714937894080356,-0.3534177838989661
ENSCGRT00001024495,5'UTR,19,-7.47351898272952,-0.3933431043541853
ENSCGRT00001024666,5'UTR,19,-7.761249599142284,-0.4084868210074886
ENSCGRT00001024654,5'UTR,19,-8.502249871336836,-0.4474868353335177
ENSCGRT00001024650,5'UTR,19,-6.475682775036321,-0.340825409212438
ENSCGRT00001024643,5'UTR,19,-7.014201125566844,-0.36916848029299176
ENSCGRT00001024640,5'UTR,19,-7.1828283957030115,-0.3780435997738427
ENSCGRT00001024639,5'UTR,19,-8.106601401378441,-0.4266632316514969
ENSCGRT00001024630,5'UTR,19,-8.948351955198126,-0.4709658923788487
ENSCGRT00001024616,5'UTR,19,-9.008986984301238,-0.47415720970006514
ENSCGRT00001024615,5'UTR,19,-8.86252243271957,-0.4664485490905037
ENSCGRT00001024611,5'UTR,19,-7.044069596327655,-0.3707405050698766
ENSCGRT00001024607,5'UTR,19,-8.826792458958955,-0.4645680241557345
ENSCGRT00001024605,5'UTR,19,-6.796900920654352,-0.35773162740286063
ENSCGRT00001024603,5'UTR,19,-8.906504898277854,-0.4687634156988344
ENSCGRT00001024576,5'UTR,19,-7.95802740992497,-0.41884354789078787
ENSCGRT00001024573,5'UTR,19,-8.097453328267077,-0.42618175411931986
ENSCGRT00001024559,5'UTR,19,-6.236882605706051,-0.3282569792476869
ENSCGRT00001024554,5'UTR,19,-8.469918165168371,-0.44578516658780903
ENSCGRT00001024543,5'UTR,19,-8.611101420115121,-0.45321586421658533
ENSCGRT00001024525,5'UTR,19,-7.431263799454052,-0.39111914733968695
ENSCGRT00001024523,5'UTR,19,-8.716612089012871,-0.4587690573164669
ENSCGRT00001024502,5'UTR,19,-8.754938266070685,-0.46078622453003604
ENSCGRT00001024698,5'UTR,19,-7.157317272260633,-0.37670090906634907
ENSCGRT00001024125,5'UTR,19,-7.349002315613975,-0.3867895955586303
ENSCGRT00001023850,5'UTR,19,-8.92209012613742,-0.4695836908493379
ENSCGRT00001023829,5'UTR,19,-7.1501699349509105,-0.37632473341846895
ENSCGRT00001023809,5'UTR,19,-6.868581824243811,-0.36150430653914795
ENSCGRT00001023804,5'UTR,19,-7.274181690430202,-0.38285166791737907
ENSCGRT00001023801,5'UTR,19,-7.170958816316727,-0.37741888506930144
ENSCGRT00001023791,5'UTR,19,-8.023322756750627,-0.42228014509213824
ENSCGRT00001023790,5'UTR,19,-6.790824386378232,-0.35741180980938064
ENSCGRT00001023784,5'UTR,19,-8.316970698018672,-0.4377352998957196
ENSCGRT00001023773,5'UTR,19,-7.434996861191681,-0.39131562427324634
ENSCGRT00001023762,5'UTR,19,-7.043621652704578,-0.37071692908971465
ENSCGRT00001023754,5'UTR,19,-7.503290447318297,-0.39491002354306826
ENSCGRT00001023753,5'UTR,19,-6.4288673436533905,-0.3383614391396521
ENSCGRT00001023749,5'UTR,19,-8.227972084933766,-0.43305116236493507
ENSCGRT00001023747,5'UTR,19,-8.65654583564954,-0.45560767556050213
ENSCGRT00001023722,5'UTR,19,-7.618101579126169,-0.400952714690851
ENSCGRT00001023716,5'UTR,19,-7.362635946431777,-0.3875071550753567
ENSCGRT00001023700,5'UTR,19,-7.849109083657935,-0.4131110044030492
ENSCGRT00001023681,5'UTR,19,-8.018951555544314,-0.4220500818707534
ENSCGRT00001023647,5'UTR,19,-6.141979898435259,-0.3232620999176452
ENSCGRT00001023634,5'UTR,19,-8.823794142624777,-0.464410218032883
ENSCGRT00001023615,5'UTR,19,-6.45859528664158,-0.3399260677179779
ENSCGRT00001023613,5'UTR,19,-6.914074083270343,-0.363898635961597
ENSCGRT00001023866,5'UTR,19,-6.572814430346984,-0.3459376015972097
ENSCGRT00001023879,5'UTR,19,-7.933650237596082,-0.41756053882084637
ENSCGRT00001024122,5'UTR,19,-8.50288070773599,-0.44752003724926265
ENSCGRT00001024121,5'UTR,19,-6.739939638597125,-0.35473366518932237
ENSCGRT00001024118,5'UTR,19,-7.583393350023155,-0.39912596579069237
ENSCGRT00001024115,5'UTR,19,-8.293902796183874,-0.4365211997991512
ENSCGRT00001024112,5'UTR,19,-9.002530351075407,-0.4738173868987056
ENSCGRT00001024101,5'UTR,19,-8.65083334009509,-0.4553070178997416
ENSCGRT00001024090,5'UTR,19,-8.48433835112165,-0.44654412374324476
ENSCGRT00001024083,5'UTR,19,-9.027242901767943,-0.4751180474614707
ENSCGRT00001024079,5'UTR,19,-7.293984060712735,-0.3838938979322492
ENSCGRT00001024073,5'UTR,19,-8.127060103315708,-0.4277400054376688
ENSCGRT00001024027,5'UTR,19,-7.857037781654255,-0.41352830429759235
ENSCGRT00001023990,5'UTR,19,-7.174287565810335,-0.3775940824110703
ENSCGRT00001023980,5'UTR,19,-7.008918170042867,-0.3688904300022562
ENSCGRT00001023975,5'UTR,19,-6.795727478260111,-0.35766986727684796
ENSCGRT00001023968,5'UTR,19,-7.207673353497767,-0.3793512291314614
ENSCGRT00001023961,5'UTR,19,-6.48538303423487,-0.3413359491702563
ENSCGRT00001023959,5'UTR,19,-7.829160970115669,-0.41206110369029836
ENSCGRT00001023950,5'UTR,19,-8.630241564386465,-0.4542232402308666
ENSCGRT00001023939,5'UTR,19,-7.515793374484528,-0.39556807234129093
ENSCGRT00001023937,5'UTR,19,-8.357184051336981,-0.4398517921756306
ENSCGRT00001023922,5'UTR,19,-8.683298374293642,-0.4570157039101917
ENSCGRT00001023894,5'UTR,19,-8.637923775039603,-0.45462756710734753
ENSCGRT00001023892,5'UTR,19,-7.977918457782644,-0.4198904451464549
ENSCGRT00001023867,5'UTR,19,-7.123298482187864,-0.37491044643094024
ENSCGRT00001024714,5'UTR,19,-6.919091456644332,-0.3641627082444385
ENSCGRT00001024715,5'UTR,19,-7.108237683217093,-0.3741177728008996
ENSCGRT00001024717,5'UTR,19,-7.9929638962544525,-0.4206823103291817
ENSCGRT00001025409,5'UTR,19,-7.840332101029327,-0.41264905794891193
ENSCGRT00001025391,5'UTR,19,-6.084888768423172,-0.32025730360121957
ENSCGRT00001025386,5'UTR,19,-6.458704888265916,-0.3399318362245219
ENSCGRT00001025385,5'UTR,19,-8.69957752157525,-0.4578725011355395
ENSCGRT00001025361,5'UTR,19,-9.013045363857954,-0.4743708086241028
ENSCGRT00001025356,5'UTR,19,-6.099918403929923,-0.3210483370489433
ENSCGRT00001025348,5'UTR,19,-6.589752945704982,-0.34682910240552534
ENSCGRT00001025347,5'UTR,19,-7.627127037271754,-0.4014277388037765
ENSCGRT00001025316,5'UTR,19,-7.458685520576892,-0.39256239581983643
ENSCGRT00001025311,5'UTR,19,-7.248100128927735,-0.38147895415409133
ENSCGRT00001025282,5'UTR,19,-8.76532846065875,-0.4613330768767763
ENSCGRT00001025271,5'UTR,19,-8.237639459422185,-0.4335599715485361
ENSCGRT00001025257,5'UTR,19,-7.765926076614212,-0.408732951400748
ENSCGRT00001025242,5'UTR,19,-6.1162811679330495,-0.32190953515437104
ENSCGRT00001025224,5'UTR,19,-7.990505343542195,-0.42055291281801027
ENSCGRT00001025223,5'UTR,19,-6.692809444114252,-0.35225312863759217
ENSCGRT00001025220,5'UTR,19,-8.873072255593076,-0.4670038029259514
ENSCGRT00001025219,5'UTR,19,-7.4929741902446345,-0.3943670626444544
ENSCGRT00001025215,5'UTR,19,-6.426286897140656,-0.33822562616529767
ENSCGRT00001025188,5'UTR,19,-6.713401848483444,-0.35333693939386546
ENSCGRT00001025463,5'UTR,19,-7.427229257893968,-0.39090680304705094
ENSCGRT00001025186,5'UTR,19,-7.441835951622805,-0.39167557640120026
ENSCGRT00001025467,5'UTR,19,-6.542181575705839,-0.344325346089781
ENSCGRT00001025494,5'UTR,19,-8.408451363097127,-0.44255007174195404
ENSCGRT00001025720,5'UTR,19,-8.088399652686833,-0.4257052448782544
ENSCGRT00001025713,5'UTR,19,-7.764185408605068,-0.40864133729500357
ENSCGRT00001025707,5'UTR,19,-9.033227777298666,-0.47543304091045613
ENSCGRT00001025700,5'UTR,19,-7.937720572137353,-0.41777476695459753
ENSCGRT00001025690,5'UTR,19,-8.817334161371269,-0.4640702190195405
ENSCGRT00001025678,5'UTR,19,-6.7563687849395775,-0.35559835710208304
ENSCGRT00001025673,5'UTR,19,-7.3268408614277805,-0.38562320323304106
ENSCGRT00001025616,5'UTR,19,-8.288064281771343,-0.43621390956691275
ENSCGRT00001025566,5'UTR,19,-9.004173262061576,-0.4739038558979777
ENSCGRT00001025557,5'UTR,19,-6.326187228305313,-0.3329572225423849
ENSCGRT00001025555,5'UTR,19,-6.479231806482237,-0.34101220034117036
ENSCGRT00001025530,5'UTR,19,-6.987527235528191,-0.36776459134358896
ENSCGRT00001025527,5'UTR,19,-8.884850171236202,-0.467623693222958
ENSCGRT00001025525,5'UTR,19,-6.324364739857161,-0.33286130209774534
ENSCGRT00001025519,5'UTR,19,-6.907653223640353,-0.3635606959810712
ENSCGRT00001025503,5'UTR,19,-7.758630180912512,-0.4083489568901322
ENSCGRT00001025184,5'UTR,19,-7.046383538176694,-0.3708622914829839
ENSCGRT00001025171,5'UTR,19,-6.444103925922807,-0.339163364522253
ENSCGRT00001024947,5'UTR,19,-7.899331595633774,-0.41575429450704077
ENSCGRT00001024936,5'UTR,19,-8.451772937801865,-0.4448301546211508
ENSCGRT00001024927,5'UTR,19,-7.968018574272717,-0.4193693986459325
ENSCGRT00001024923,5'UTR,19,-8.740964613119264,-0.4600507691115402
ENSCGRT00001024891,5'UTR,19,-7.510134629724003,-0.39527024366968433
ENSCGRT00001024881,5'UTR,19,-7.63517221670492,-0.40185116930025894
ENSCGRT00001024871,5'UTR,19,-8.15091515411821,-0.42899553442727417
ENSCGRT00001024852,5'UTR,19,-8.282242010328616,-0.4359074742278219
ENSCGRT00001024847,5'UTR,19,-8.087967452417745,-0.4256824974956708
ENSCGRT00001024844,5'UTR,19,-6.752263376725099,-0.35538228298553154
ENSCGRT00001024839,5'UTR,19,-8.235330171878381,-0.4334384300988622
ENSCGRT00001024822,5'UTR,19,-8.334608208758313,-0.43866358993464805
ENSCGRT00001024815,5'UTR,19,-8.12104994314081,-0.42742368121793733
ENSCGRT00001024800,5'UTR,19,-7.120932480976643,-0.37478592005140227
ENSCGRT00001024781,5'UTR,19,-7.296854055023443,-0.3840449502643917
ENSCGRT00001024759,5'UTR,19,-7.051524677085615,-0.3711328777413481
ENSCGRT00001024749,5'UTR,19,-8.0290569654641,-0.42258194555074213
ENSCGRT00001024742,5'UTR,19,-7.362488362476219,-0.38749938749874835
ENSCGRT00001024949,5'UTR,19,-8.627099696861897,-0.4540578787822051
ENSCGRT00001024951,5'UTR,19,-7.542460996838315,-0.3969716314125429
ENSCGRT00001024953,5'UTR,19,-7.352237314389758,-0.38695985865209254
ENSCGRT00001025164,5'UTR,19,-6.4266011560239,-0.3382421661065211
ENSCGRT00001025162,5'UTR,19,-6.87172849055866,-0.36166992055571895
ENSCGRT00001025157,5'UTR,19,-8.323811359618109,-0.43809533471674256
ENSCGRT00001025152,5'UTR,19,-8.360677206640625,-0.4400356424547698
ENSCGRT00001025148,5'UTR,19,-8.24636121813242,-0.43401901148065375
ENSCGRT00001025141,5'UTR,19,-6.417976401972102,-0.33778823168274225
ENSCGRT00001025116,5'UTR,19,-6.636429938785725,-0.3492857862518803
ENSCGRT00001025115,5'UTR,19,-7.583682073018088,-0.3991411617377941
ENSCGRT00001027913,5'UTR,19,-6.259154044231004,-0.3294291602226844
ENSCGRT00001025060,5'UTR,19,-7.725912893096016,-0.40662699437347455
ENSCGRT00001025057,5'UTR,19,-7.852319777071165,-0.41327998826690343
ENSCGRT00001025051,5'UTR,19,-9.079512676731511,-0.4778690882490269
ENSCGRT00001025028,5'UTR,19,-7.139095011505613,-0.3757418427108217
ENSCGRT00001025022,5'UTR,19,-7.069314130510897,-0.3720691647637314
ENSCGRT00001024990,5'UTR,19,-6.144506223026953,-0.3233950643698396
ENSCGRT00001024968,5'UTR,19,-7.809571912559464,-0.4110301006610244
ENSCGRT00001024959,5'UTR,19,-8.11575654133056,-0.4271450811226611
ENSCGRT00001024956,5'UTR,19,-8.835390615468013,-0.4650205587088428
ENSCGRT00001024955,5'UTR,19,-8.085920402162298,-0.425574758008542
ENSCGRT00001027923,5'UTR,19,-6.860056468122725,-0.36105560358540656
ENSCGRT00001031073,5'UTR,19,-7.594143865583619,-0.39969178239913783
ENSCGRT00001031052,5'UTR,19,-8.030901340836508,-0.42267901793876356
ENSCGRT00001031040,5'UTR,19,-7.9906905384609255,-0.42056265991899605
ENSCGRT00001031016,5'UTR,19,-8.025282067899354,-0.42238326673154497
ENSCGRT00001031005,5'UTR,19,-7.293603420078568,-0.3838738642146615
ENSCGRT00001030974,5'UTR,19,-7.701765877690268,-0.4053560988258036
ENSCGRT00001030962,5'UTR,19,-6.550563331532576,-0.3447664911332935
ENSCGRT00001030959,5'UTR,19,-7.75580622802877,-0.40820032779098786
ENSCGRT00001030949,5'UTR,19,-8.422241421856652,-0.44327586430824484
ENSCGRT00001030937,5'UTR,19,-8.729756719096047,-0.4594608799524235
ENSCGRT00001030907,5'UTR,19,-7.490914381426106,-0.3942586516540056
ENSCGRT00001030890,5'UTR,19,-8.723292868394656,-0.4591206772839293
ENSCGRT00001030850,5'UTR,19,-8.091402165750278,-0.42586327188159356
ENSCGRT00001030838,5'UTR,19,-6.727856280916151,-0.3540976989955869
ENSCGRT00001030820,5'UTR,19,-7.712726733455589,-0.40593298597134675
ENSCGRT00001030801,5'UTR,19,-6.5749467700549875,-0.3460498300028941
ENSCGRT00001030796,5'UTR,19,-8.97186956063519,-0.4722036610860626
ENSCGRT00001030751,5'UTR,19,-9.028176809340072,-0.4751672004915828
ENSCGRT00001030741,5'UTR,19,-7.876586485427477,-0.41455718344355147
ENSCGRT00001031089,5'UTR,19,-8.946605612101711,-0.4708739795843006
ENSCGRT00001031125,5'UTR,19,-7.279875295369685,-0.3831513313352466
ENSCGRT00001031369,5'UTR,19,-8.224270702652241,-0.43285635277117057
ENSCGRT00001031358,5'UTR,19,-7.758386423429618,-0.4083361275489273
ENSCGRT00001031344,5'UTR,19,-8.712128017001175,-0.45853305352637763
ENSCGRT00001031270,5'UTR,19,-6.43251413760965,-0.3385533756636658
ENSCGRT00001031252,5'UTR,19,-7.024853446969173,-0.3697291287878512
ENSCGRT00001031250,5'UTR,19,-9.091711612704415,-0.4785111375107587
ENSCGRT00001031247,5'UTR,19,-7.093781353681927,-0.37335691335168036
ENSCGRT00001031243,5'UTR,19,-7.738197554868104,-0.4072735555193739
ENSCGRT00001031205,5'UTR,19,-7.883489530324697,-0.41492050159603666
ENSCGRT00001031203,5'UTR,19,-8.024342925191666,-0.4223338381679824
ENSCGRT00001031185,5'UTR,19,-6.371671374885673,-0.3353511249939828
ENSCGRT00001031180,5'UTR,19,-7.064775365821791,-0.3718302824116732
ENSCGRT00001031168,5'UTR,19,-7.1986343982400784,-0.37887549464421466
ENSCGRT00001031166,5'UTR,19,-6.344835703788139,-0.3339387212520073
